id,host_id,host_name,latitude,longitude,room_type,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,price
9300556,1550888,Miss Carolyn,40.680609999999994,-73.94996,Entire home/apt,30,3,2017-12-03,0.08,3,355,94
24856606,175019394,Suzan,40.67228,-73.77804,Private room,1,81,2019-06-22,5.73,6,85,70
23054586,170294800,Kynneth,40.75305,-73.93486999999999,Private room,1,23,2019-06-17,1.33,1,298,68
4204083,21811394,Hazel,40.6789,-73.94001,Entire home/apt,1,223,2019-06-20,3.91,1,230,129
9211969,17634934,Zahra,40.78179,-73.947,Entire home/apt,1,0,,,1,0,135
20460009,9589826,Ira,40.74409,-73.97166999999999,Entire home/apt,3,0,,,1,0,350
35387629,258374626,Beverley,40.66397,-73.93353,Entire home/apt,2,1,2019-07-07,1.0,1,87,140
26535575,20912691,Jeff,40.70985,-73.78429,Private room,2,4,2019-06-12,0.34,7,0,50
26137778,196462256,Rees,40.89374,-73.85579,Private room,2,10,2019-04-10,0.85,1,365,60
35310307,114372992,Nick,40.76228,-73.94272,Private room,5,2,2019-06-16,2.0,1,43,62
24161365,2497606,John,40.68261,-73.90714,Private room,6,1,2018-06-16,0.08,1,0,45
35342701,264732469,Longfang,40.67816,-73.92368,Private room,1,4,2019-06-28,4.0,2,173,60
36423944,271350187,Elena,40.71918,-73.94853,Private room,1,0,,,3,360,130
7871818,4769886,Tom & Nic,40.69533,-73.92053,Private room,2,105,2019-06-27,2.25,2,244,109
35369883,144866025,Rory,40.77746,-73.9184,Private room,14,0,,,1,68,50
13526348,7202412,Ephraim,40.81635,-73.94467,Entire home/apt,4,119,2019-06-20,3.21,4,45,115
32303671,242344309,Pete And Chloe,40.70847,-73.9491,Private room,1,31,2019-07-02,6.46,4,116,57
9137194,15278522,Matt,40.724790000000006,-73.98849,Entire home/apt,2,1,2016-01-05,0.02,1,0,225
13090558,21930159,Eduardo,40.74534,-73.91809,Entire home/apt,2,7,2019-06-02,1.96,1,0,71
5816151,29650513,Katie Graham,40.69363,-73.9607,Private room,30,47,2019-05-12,0.92,6,323,90
33741545,58024325,Nate,40.76001,-73.92313,Private room,1,1,2019-05-06,0.47,1,125,700
14069379,12614433,Kelly,40.695170000000005,-73.93808,Entire home/apt,1,1,2016-08-12,0.03,1,0,85
3122636,4025280,Alon & Adi,40.782759999999996,-73.95299,Entire home/apt,5,22,2019-04-26,0.36,1,7,250
21236786,145255423,Koothar,40.76505,-73.93002,Private room,1,0,,,1,177,95
21665632,11242618,Shelley,40.72208,-74.00216999999999,Entire home/apt,5,0,,,1,364,1000
35615611,267940629,Kettly,40.61994,-73.93966999999999,Private room,1,0,,,1,365,60
31919501,215385823,Az,40.71378,-73.80292,Entire home/apt,1,11,2019-07-06,7.5,2,280,275
30067550,7569336,Simona,40.66988,-73.94682,Private room,20,1,2018-11-30,0.14,1,64,60
28452001,190921808,John,40.75417,-73.99578000000001,Private room,7,5,2019-06-12,0.59,47,352,99
7460677,32691187,Paul,40.68618,-73.93273,Private room,3,7,2015-10-22,0.15,1,0,60
15720449,101550977,Myko,40.70602,-74.00891,Private room,4,61,2019-05-29,1.9,2,246,90
14965582,94243268,Ayanna,40.69296,-73.92092,Private room,1,0,,,1,83,64
12109533,3160780,Ben,40.68158,-73.95798,Entire home/apt,31,6,2019-05-31,0.15,1,0,129
33857708,137358866,Kazuya,40.73614,-73.92068,Private room,30,0,,,103,245,35
1271103,2243431,Marcelle,40.70518,-73.89133000000001,Entire home/apt,2,1,2015-03-16,0.02,1,0,85
21485174,156060717,Pascale,40.81535,-73.94713,Entire home/apt,3,33,2019-05-23,1.61,1,1,175
9394419,3732336,Moira,40.68215,-73.96121,Entire home/apt,1,7,2017-07-23,0.16,1,0,127
18188904,62639334,Melissa,40.67763,-73.94755,Private room,2,7,2019-06-10,0.34,1,0,60
31763495,52577963,Mark,40.690540000000006,-73.84812,Entire home/apt,5,7,2019-06-11,1.62,6,319,99
24520558,12243051,Sonder,40.70533,-74.00923,Entire home/apt,29,1,2018-08-15,0.09,96,353,142
22406251,163905917,Matilda,40.75692,-73.9979,Private room,2,7,2019-01-01,0.38,3,0,80
21056510,79105834,Leo,40.755990000000004,-73.93415,Private room,1,76,2019-06-06,3.56,9,229,55
14014170,83811169,Johno,40.649429999999995,-73.96202,Private room,2,41,2019-06-30,1.15,1,355,49
15769964,30283594,Kara,40.7617,-73.99762,Entire home/apt,30,2,2017-09-17,0.08,121,365,275
3817666,2119276,Host,40.7662,-73.98612,Entire home/apt,30,11,2019-03-23,0.2,39,313,150
29897911,224815152,Hudson River Hotel,40.755,-73.99784,Private room,1,6,2019-06-23,1.06,8,87,249
9301755,4865452,Rj,40.71269,-73.98170999999999,Entire home/apt,1,1,2015-12-03,0.02,1,0,200
2880806,1240820,Triny,40.719229999999996,-73.95684,Entire home/apt,2,110,2019-07-05,1.74,3,151,295
3897601,18572906,Eylem,40.67053,-73.98558,Private room,3,4,2016-09-19,0.07,1,0,55
1210916,2554853,Nim,40.75099,-73.96994000000001,Entire home/apt,1,7,2019-04-12,0.1,1,358,200
5783899,23977712,Sarah,40.79088,-73.94596999999999,Private room,1,315,2019-06-27,6.1,2,76,100
5432089,23334165,Patricia,40.82249,-73.94479,Entire home/apt,5,28,2019-06-01,0.59,3,290,825
14217692,6702100,Dasha,40.71014,-73.95871,Private room,1,10,2017-07-30,0.28,1,0,90
31284182,1694324,Rikki,40.72392,-73.94800000000001,Entire home/apt,4,3,2019-04-22,0.58,1,0,175
27694474,38272413,Vasily,40.61358,-73.95484,Entire home/apt,2,3,2018-09-23,0.28,2,0,71
32634839,219517861,Sonder (NYC),40.70778,-74.01074,Entire home/apt,2,8,2019-06-16,2.64,327,327,205
10049711,2784447,James,40.76206,-73.95705,Private room,8,0,,,1,0,90
22435399,140494157,Nayely,40.76895,-73.92489,Private room,1,1,2018-01-01,0.05,1,0,110
6654323,16437254,Benjamin,40.6882,-73.97719000000001,Entire home/apt,30,0,,,21,0,179
34692728,151810361,Jungyen,40.76364,-73.82292,Private room,1,9,2019-07-07,4.82,6,362,59
5260942,1478146,Anne,40.80177,-73.9571,Entire home/apt,8,9,2018-10-15,0.18,1,111,115
18613550,14614459,Dario,40.78546,-73.94117,Private room,3,8,2017-11-01,0.31,4,0,70
33172249,231138233,Filiz,40.788779999999996,-73.94838,Entire home/apt,1,23,2019-07-07,6.83,5,102,165
36280858,122963021,莹,40.65012,-74.00867,Private room,7,0,,,1,190,30
17318814,116889152,BeautifulHarlem,40.81961,-73.94583,Entire home/apt,2,145,2019-06-23,5.0,2,127,175
4499097,23334541,Josh,40.77998,-73.98461999999999,Entire home/apt,2,17,2019-05-27,0.37,1,2,130
31583242,236745428,Lutz,40.640029999999996,-73.955,Entire home/apt,2,9,2019-06-17,1.79,1,0,95
35613002,267680159,Alex,40.71261,-73.98857,Entire home/apt,1,8,2019-06-30,8.0,1,213,300
7397237,38757107,Joanne,40.68978,-73.94444,Entire home/apt,7,2,2015-09-06,0.04,1,0,100
21799111,17692768,Isabella,40.73226,-74.00184,Entire home/apt,6,11,2018-10-08,0.62,1,0,175
22767598,50605766,Paul,40.7118,-74.0083,Entire home/apt,30,1,2018-08-11,0.09,1,328,150
30591478,228263278,475,40.82428,-73.94854000000001,Private room,2,0,,,4,180,160
26594677,46555645,Jennifer,40.75357,-73.97313,Private room,3,1,2018-11-05,0.12,1,0,181
3551778,1439449,Ilona,40.66308,-73.98309,Entire home/apt,30,4,2016-05-19,0.07,1,220,110
20070087,105075265,Richard,40.69512,-73.95111,Private room,1,0,,,1,0,40
19413675,28249503,Zachary,40.68663,-73.90720999999999,Private room,3,8,2017-09-29,0.32,1,0,90
6956358,7013442,Rafael,40.71996,-73.98729,Private room,3,2,2015-08-30,0.04,1,0,100
33220339,219517861,Sonder (NYC),40.76147,-73.98589,Entire home/apt,29,2,2019-05-31,0.85,327,354,177
13549611,59575555,Para,40.68144,-73.89416,Entire home/apt,5,2,2016-08-15,0.06,1,0,75
12713950,69124785,Yutian,40.815670000000004,-73.95951,Private room,7,2,2016-08-13,0.05,1,0,50
19696972,98093770,Dane,40.69545,-73.94839,Private room,3,13,2018-03-27,0.54,1,0,44
14218742,78824908,Ilona,40.58531,-73.93811,Entire home/apt,30,2,2018-06-22,0.08,1,353,224
23538841,175180318,Gúney,40.7648,-73.98879000000001,Shared room,1,50,2019-04-01,3.07,6,362,70
20912594,12123995,Michal,40.76104,-73.99255,Entire home/apt,2,21,2019-07-03,1.04,2,222,260
12342269,1892706,Madeleine,40.78993,-73.94718,Private room,1,0,,,1,0,70
18956236,132178349,Francis,40.7476,-73.94433000000001,Private room,4,34,2019-05-15,1.38,1,8,74
27140547,204336983,Joseph & Joséphine,40.806,-73.94082,Private room,2,2,2019-01-01,0.18,1,11,90
28635287,216086952,Troy,40.69113,-73.9273,Entire home/apt,1,21,2019-06-30,2.23,1,87,99
9437574,20496152,Michaela,40.69798,-73.93205999999999,Private room,1,30,2018-01-01,0.8,1,0,69
35858194,269718824,Ndeye Anta,40.81436,-73.95399,Private room,3,0,,,1,5,119
9685865,50031308,Raj,40.63009,-73.96670999999999,Private room,4,47,2019-07-03,1.09,1,304,55
36385310,273547720,Cedric,40.69982,-73.92321,Entire home/apt,30,0,,,1,360,170
19528326,89022528,Lou,40.74008,-73.97936,Entire home/apt,3,58,2019-06-30,2.49,1,26,110
33138874,249500015,Pedro,40.8265,-73.87045,Entire home/apt,2,19,2019-06-28,5.7,1,75,103
23922092,19472344,Jillian,40.80016,-73.9383,Entire home/apt,21,14,2019-05-12,0.91,1,0,199
21736682,35387196,Kizzie,40.661120000000004,-73.9539,Entire home/apt,12,2,2018-11-10,0.17,4,6,110
31652254,5095364,Michael,40.72095,-73.99756,Entire home/apt,1,1,2019-02-03,0.19,1,27,1200
4309757,1918986,Roni,40.666509999999995,-73.97922,Entire home/apt,31,8,2018-10-29,0.17,1,296,160
31876398,238321374,Eyal,40.79821,-73.9609,Private room,30,0,,,32,356,60
10165663,52183960,Michael & Bethany,40.68025,-73.91199,Entire home/apt,2,141,2019-07-06,3.35,1,215,120
5159567,22011099,David,40.72981,-73.95268,Entire home/apt,6,21,2018-08-15,0.44,1,42,195
8878172,46399563,Angela,40.866890000000005,-73.92224,Private room,1,6,2017-01-02,0.13,1,1,57
18652544,120762452,Stanley,40.750170000000004,-73.97686999999999,Entire home/apt,30,0,,,50,180,222
1839341,9610339,Cris,40.71817,-73.96401,Entire home/apt,5,14,2015-02-06,0.22,1,188,300
9706724,50086145,Liam,40.66916,-73.95125,Private room,2,5,2017-01-01,0.12,1,0,55
4629599,22503794,Shawn,40.66238,-73.98456999999999,Private room,1,2,2015-08-08,0.04,1,364,95
18004987,109854433,Careen,40.68815,-73.91032,Entire home/apt,2,76,2019-06-24,2.78,2,270,120
9652438,8308648,Kristina,40.68781,-73.91695,Private room,1,5,2018-07-09,0.14,2,0,70
4948928,914838,Lior,40.765370000000004,-73.99438,Entire home/apt,20,5,2017-01-17,0.15,7,346,80
21813407,157558461,Rasmus,40.69102,-73.95132,Private room,3,3,2018-09-30,0.16,3,88,80
24421357,10534760,Lois,40.83139,-73.90165999999999,Private room,2,18,2019-07-02,1.25,1,36,23
1631845,1232988,Matthew,40.71915,-73.99309000000001,Entire home/apt,3,19,2019-06-16,0.27,1,9,150
22700620,56120478,Anna,40.71805,-73.94925,Private room,1,9,2018-02-24,0.51,1,0,75
918049,4929807,Liz,40.73949,-73.99483000000001,Entire home/apt,3,48,2019-06-23,0.66,1,217,250
11973701,15789646,Steven,40.74518,-73.91704,Entire home/apt,30,7,2019-01-04,0.18,2,338,150
19314671,5148966,G,40.72925,-73.95645,Entire home/apt,2,23,2019-07-05,0.94,1,30,160
22971252,52225868,Deroll,40.66987,-73.93433,Private room,3,0,,,1,0,32
6635985,34720872,Carlos,40.75529,-73.92961,Private room,1,4,2019-06-15,1.62,1,107,50
31876724,238321374,Eyal,40.79887,-73.95968,Private room,30,1,2019-06-21,1.0,32,342,60
3439207,5634395,Sarah,40.82186,-73.95671999999999,Private room,7,11,2018-08-26,0.18,2,0,60
34683938,261632991,Sideem,40.76832,-73.93576,Entire home/apt,1,0,,,1,90,84
11947067,63790712,Layla,40.80477,-73.95454000000001,Private room,2,16,2019-01-04,0.4,2,0,40
9343313,11824700,Rachel,40.715140000000005,-73.98293000000001,Private room,1,13,2018-05-18,0.32,2,0,95
21960412,160318374,Giulia,40.678709999999995,-73.92678000000001,Entire home/apt,30,47,2019-05-10,3.2,2,105,103
30589552,24594462,Fatima,40.795190000000005,-73.94543,Entire home/apt,2,2,2019-06-08,1.67,2,2,135
30246323,215944788,Kay,40.75844,-73.98965,Private room,2,13,2019-06-06,1.82,3,224,200
2574386,9090698,G,40.743109999999994,-74.00718,Entire home/apt,30,2,2014-10-05,0.03,1,365,275
17116411,114977427,Nancy And John,40.77836,-73.97994,Entire home/apt,3,81,2019-07-01,3.01,1,152,489
24370692,8973065,Rachel,40.70343,-73.93412,Private room,5,5,2018-11-26,0.35,1,0,45
34014939,82746113,Cecilia,40.786840000000005,-73.96911999999999,Entire home/apt,1,0,,,2,88,250
16973662,17459413,Jenn,40.7138,-73.96043,Private room,13,14,2019-05-05,0.56,1,145,98
19058691,133045713,Joe,40.736470000000004,-73.99699,Entire home/apt,5,70,2019-07-01,2.84,1,240,578
34478311,3250169,Juliette,40.68184,-73.99359,Private room,3,3,2019-06-02,1.76,1,66,95
31904037,10914119,Jules,40.71747,-73.96141999999999,Entire home/apt,4,4,2019-05-31,1.05,1,187,190
32238548,219517861,Sonder (NYC),40.707640000000005,-74.01077,Entire home/apt,2,15,2019-06-21,3.19,327,260,252
36133,142684,White,40.71536,-73.96056999999999,Private room,3,155,2019-06-13,1.61,1,1,125
31118219,632548,Rachel,40.697379999999995,-73.92432,Private room,2,1,2019-01-01,0.16,1,307,61
7689346,39956905,Can,40.72811,-73.98453,Private room,2,1,2015-08-29,0.02,2,0,95
14469737,6955481,Chloe,40.719159999999995,-73.95749,Private room,5,4,2019-04-10,0.14,2,0,75
22373272,156935,Sneha,40.66602,-73.94612,Entire home/apt,4,28,2019-06-25,1.52,1,179,300
36354776,273393150,Liza,40.68639,-73.81846999999999,Private room,2,0,,,1,24,28
19823771,55608979,Marie,40.8352,-73.94045,Private room,1,3,2017-08-23,0.13,1,0,50
61406,297176,Bethania,40.80335,-73.9575,Private room,14,10,2019-06-01,2.21,2,0,80
1803165,9453400,Lo,40.763909999999996,-73.9782,Entire home/apt,6,40,2018-09-01,0.58,1,365,799
16663520,110198200,Athelstan,40.660340000000005,-73.95981,Entire home/apt,2,64,2019-07-03,2.24,2,337,225
3412633,1964249,Stina,40.72012,-73.99091999999999,Entire home/apt,11,50,2019-06-04,0.82,1,0,146
13374115,17078225,Sarah-Jane,40.815509999999996,-73.94915999999999,Private room,2,16,2017-12-30,0.44,2,0,119
2128464,10859032,Garth,40.69312,-73.90581999999999,Private room,1,4,2014-06-10,0.06,1,0,60
18997907,49270426,Elena,40.70445,-73.94359,Private room,6,1,2018-04-25,0.07,1,0,55
27255936,84825183,Antoine,40.76243,-73.99078,Private room,3,3,2018-08-05,0.26,1,5,95
26526075,56060495,Laura-Lee,40.75524,-73.99361999999999,Entire home/apt,1,34,2019-06-28,2.9,1,1,99
12224443,65760387,Shelia,40.68445,-73.92142,Entire home/apt,2,43,2017-11-01,1.16,1,0,99
30151378,55468128,Reina,40.69107,-73.95597,Private room,1,13,2019-06-23,1.74,7,264,50
21546050,3749848,Sem,40.76654,-73.93508,Entire home/apt,6,0,,,1,0,90
7160363,25517905,Andreias,40.79632,-73.96225,Private room,1,222,2019-06-20,4.56,3,251,99
33660716,73785055,Alycen,40.67382,-73.96642,Entire home/apt,4,0,,,1,28,150
5792144,15175443,Val,40.70471,-74.00816999999999,Private room,3,2,2015-07-28,0.04,1,0,150
14815997,3979831,Mj,40.772729999999996,-73.96344,Entire home/apt,2,90,2019-06-26,2.59,1,134,195
8467862,35302724,Wei,40.71924,-74.01165,Private room,2,2,2015-11-02,0.04,1,0,127
22105065,983477,Kaylan,40.71951,-73.95277,Entire home/apt,2,9,2018-09-23,0.56,1,0,175
3939535,20411855,Chuck,40.71009,-73.8196,Private room,3,64,2018-09-26,1.16,1,282,70
21354322,154576996,Yi,40.76484,-73.81569,Private room,1,8,2017-12-22,0.41,1,365,200
7025026,3011750,Drew,40.73669,-74.00375,Entire home/apt,3,5,2016-05-15,0.1,1,0,149
14359772,88043058,Pamela,40.687870000000004,-73.95331999999999,Private room,1,110,2019-07-06,3.46,4,307,83
23668736,177174475,Alberto,40.746359999999996,-73.98680999999999,Entire home/apt,1,7,2019-05-27,0.49,17,226,153
667375,3376141,Nic,40.74272,-74.00309,Entire home/apt,3,17,2018-06-24,0.21,1,5,200
33804214,136122177,Elizabeth,40.74263,-73.97639000000001,Private room,6,3,2019-05-31,1.3,1,0,100
253471,417504,The Box House Hotel,40.73641,-73.9533,Entire home/apt,3,24,2018-11-06,0.32,28,84,199
33405850,220125576,Yogi,40.68042,-73.85515,Entire home/apt,3,1,2019-04-01,0.3,3,53,70
24035864,20154516,David,40.79566,-73.96859,Private room,6,22,2018-08-24,1.47,1,0,95
17746222,16721721,Federico,40.8153,-73.9508,Private room,2,18,2018-11-04,0.64,1,0,65
25935054,4132784,Jeremy,40.718959999999996,-73.986,Entire home/apt,2,3,2018-12-15,0.31,1,8,375
11827175,3716130,Nina,40.82325,-73.9478,Entire home/apt,1,7,2017-01-01,0.18,1,0,100
436619,2168468,Cp,40.72507,-73.98861,Private room,2,64,2019-06-09,0.76,1,74,110
22306777,19561602,Bartolomeo,40.69613,-73.93264,Entire home/apt,5,2,2018-01-13,0.11,1,0,50
20882090,34506361,Haley,40.7487,-73.97479,Shared room,1,47,2019-05-20,2.2,2,365,120
3851623,1582736,Pam,40.7338,-73.99498,Entire home/apt,5,7,2019-01-05,0.18,1,0,200
4280053,20243795,Tony,40.68206,-73.95441,Private room,2,100,2019-06-27,1.73,3,365,80
23668849,162586833,Edwin,40.75869,-73.99068,Private room,2,19,2019-06-24,1.33,1,166,400
19180868,128744452,Cassidy,40.80063,-73.95389,Private room,4,39,2019-06-22,1.65,1,242,52
26638676,46970670,Jasmine,40.711059999999996,-74.0157,Entire home/apt,28,5,2019-05-16,0.41,1,47,91
33316217,217803139,Brigitte,40.78687,-73.97428000000001,Entire home/apt,2,1,2019-05-26,0.68,1,2,175
35067483,245013643,Daria,40.76506,-73.98507,Entire home/apt,30,0,,,2,336,285
504362,2487309,Eric,40.67823,-73.97006999999999,Entire home/apt,3,56,2019-07-04,0.65,1,160,209
13064386,23909946,Robin Laverne,40.686040000000006,-73.91924,Private room,5,39,2019-06-21,1.04,3,40,50
28202481,136590050,Ashton,40.66568,-73.95385999999999,Private room,1,70,2019-06-18,6.84,1,1,34
3191678,9122601,Yan,40.896029999999996,-73.89958,Private room,5,35,2019-05-11,0.67,1,300,75
908923,4872812,Toby,40.72784,-73.98486,Entire home/apt,3,2,2017-08-02,0.06,1,0,100
31054795,28142165,Souha,40.82219,-73.95381,Private room,2,10,2019-06-18,2.01,2,127,89
23837898,178986313,Aj,40.69174,-73.95921,Entire home/apt,1,91,2019-07-07,5.8,1,79,100
36424465,157728550,Kem,40.80268,-73.94244,Private room,1,0,,,2,343,100
24596989,12292581,Andrew,40.70617,-74.0112,Entire home/apt,15,4,2018-12-30,0.3,1,220,240
19676100,137666089,Livienne,40.68342,-73.92205,Entire home/apt,2,90,2019-06-20,3.73,1,202,100
13125150,22541573,Ken,40.7304,-74.00887,Entire home/apt,30,0,,,87,365,215
36379292,273544738,Jane,40.72132,-73.99586,Entire home/apt,2,0,,,1,324,176
35596923,216786331,Alex,40.71891,-74.00024,Entire home/apt,5,2,2019-07-03,2.0,1,152,429
22230454,20134899,Michael,40.82816,-73.94957,Private room,2,47,2019-05-16,3.78,2,0,69
9843892,92272,Kristin,40.73307,-73.9835,Private room,2,23,2019-06-20,0.54,3,362,80
31416434,235305665,Dave,40.78953,-73.9432,Private room,1,4,2019-06-17,0.7,2,69,65
22249905,33470925,Stella,40.75827,-73.99544,Entire home/apt,4,2,2017-12-31,0.11,1,0,210
1716640,9051298,Lydiah,40.81027,-73.94639000000001,Entire home/apt,5,31,2016-04-11,0.49,2,0,75
13182297,18742,Serra Victoria,40.7043,-73.92491,Entire home/apt,7,0,,,1,0,117
55467,260709,Paul,40.71625,-73.93845,Entire home/apt,2,253,2019-07-02,3.04,1,125,140
26687229,2326551,Laura,40.7277,-73.98362,Entire home/apt,1,38,2019-06-23,3.27,2,101,140
29051841,213781715,Anting,40.73079,-73.95193,Entire home/apt,1,1,2018-11-10,0.12,33,0,350
21816442,48159029,Evie,40.691790000000005,-73.95915,Entire home/apt,1,0,,,1,0,200
31593740,224414117,Gabriel,40.75636,-73.99675,Private room,1,5,2019-06-19,0.99,30,362,199
25816999,12834599,Ms. Edith,40.632940000000005,-73.99316999999999,Private room,3,3,2019-06-10,0.29,4,179,50
34109471,12222242,Sidrah,40.66072,-73.95772,Entire home/apt,2,2,2019-06-16,0.92,1,0,150
19348168,74033595,Cyn,40.6785,-73.91478000000001,Private room,2,1,2018-09-10,0.1,1,0,75
19660325,1609077,Nadia,40.71127,-73.84278,Private room,2,3,2018-10-10,0.13,3,364,125
3556577,7245581,Michael,40.83365,-73.94059,Entire home/apt,180,7,2018-07-06,0.12,19,308,70
27876546,210019212,Holden,40.707770000000004,-73.92115,Private room,1,33,2019-06-19,3.14,3,28,59
23652689,157845873,Rainier,40.81798,-73.93956,Private room,1,53,2019-04-25,3.33,1,0,115
10100241,23215098,Erica & David,40.68513,-73.95286,Entire home/apt,4,39,2019-07-07,0.91,1,29,399
21254023,22004774,Taylor,40.74772,-74.002,Private room,2,2,2017-12-05,0.1,1,0,110
31174994,233038917,Roxanna,40.71952,-73.85839,Private room,1,14,2019-06-15,2.22,1,286,55
5594883,29011140,Nebiyu,40.80672,-73.95404,Private room,5,0,,,1,0,80
12953867,69232570,Jamie,40.70219,-73.9227,Private room,1,98,2019-07-01,2.58,1,16,45
7433796,2134232,Crystal,40.71928,-74.01125,Private room,1,15,2017-06-08,0.34,2,0,100
18375021,3788839,Lorenzo & Alex,40.68408,-73.92498,Private room,28,9,2019-04-30,0.35,4,189,85
33666175,69977115,Jacob,40.61472,-73.99143000000001,Private room,2,1,2019-06-24,1.0,4,364,79
17463985,1377444,Kelly,40.684090000000005,-73.94154,Entire home/apt,3,33,2019-06-24,1.19,1,60,245
11276229,47481444,Trace,40.7357,-73.98396,Private room,1,0,,,1,0,200
7051619,36980964,Christopher,40.74989,-73.93777,Entire home/apt,2,5,2015-10-11,0.1,1,0,155
28517278,215239210,Brit,40.71528,-73.94331,Entire home/apt,2,14,2019-06-21,1.45,1,2,150
13209699,49568280,Hakan,40.77705,-73.91356,Private room,1,20,2019-06-16,2.23,3,20,65
35597348,196255493,Elizabeth,40.87277,-73.90268,Entire home/apt,2,0,,,1,47,95
13883020,20471727,Krisztián,40.71118,-73.96342,Entire home/apt,6,5,2018-12-31,0.14,1,0,370
1425801,1862491,Ben,40.714059999999996,-73.94965,Private room,10,0,,,1,365,70
32409168,243367528,Lucca & Paula,40.76575,-73.91366,Private room,1,21,2019-06-09,4.53,7,313,80
27832001,12243051,Sonder,40.707879999999996,-74.00459000000001,Entire home/apt,29,0,,,96,267,184
18745767,2469662,Ruthie,40.702490000000004,-73.93025,Entire home/apt,2,5,2018-07-16,0.19,1,0,80
